collection||Sahih Muslim
hadith|1156e|Telah menceritakan kepada kami [Yahya bin Yahya] ia berkata, saya telah membacakan kepada [Malik] dari [Abu Nadlr] Maula Umar bin Ubaidullah, dari [Abu Salamah bin Abdurrahman] dari [Aisyah] Ummul Mukminin, bahwa ia berkata; "Sudah biasa Rasulullah shallallahu 'alaihi wasallam berpuasa beberapa hari, hingga kami mengira bahwa beliau akan berpuasa terus. Namun beliau juga biasa berbuka (tidak puasa) beberapa hari hingga kami mengira bahwa beliau akan tidak puasa terus. Dan aku tidak pernah melihat Rasulullah shallallahu 'alaihi wasallam menyempurnakan puasanya sebulan penuh, kecuali Ramadlan. Dan aku juga tidak pernah melihat beliau puasa sunnah dalam sebulan yang lebih banyak daripada puasanya ketika bulan Sya'ban
hadith|1156f|Dan Telah menceritakan kepada kami [Abu Bakr bin Abu Syaibah] dan [Amru An Naqid] semuanya dari [Ibnu Uyainah] - [Abu Bakr] berkata- Telah menceritakan kepada kami [Sufyan bin Uyainah] dari [Ibnu Abu Labid] dari [Abu Salamah] ia berkata, saya pernah bertanya kepada [Aisyah] radliallahu 'anha tentang puasa Rasulullah shallallahu 'alaihi wasallam, maka ia pun berkata; Rasulullah shallallahu 'alaihi wasallam sering berpuasa hingga kami mengira bahwa beliau akan puasa seterusnya. Dan beliau sering berbuka (tidak puasa) sehingga kami mengira beliau akan berbuka (tidak puasa) terus-menerus. Dan aku tidak pernah melihat beliau berpuasa terus sebulan penuh kecuali Ramadlan. Dan aku juga tidak pernah melihat beliau puasa sunnah dalam sebulan yang lebih banyak dariada puasanya di bulan Sya'ban. Beliau berpuasa pada bulan Sya'ban hingga sisa harinya tinggal sedikit
hadith|782c|Telah menceritakan kepada kami [Ishaq bin Ibrahim] telah mengabarkan kepada kami [Mu'adz bin Hisyam] telah menceritakan kepadaku [bapakku] dari [Yahya bin Abu Katsir] telah menceritakan kepada kami [Abu Usamah] dari [Aisyah] radliallahu 'anha, ia berkata; Rasulullah shallallahu 'alaihi wasallam tidak pernah berpuasa banyak di bulan tertentu dalam satu tahun, melebihi puasa beliau ketika pada bulan Sya'ban. Dan beliau bersabda: "Lakukanlah amalan yang mampu kalian lakukan, karena Allah tidak akan bosan hingga kalian sendirilah yang bosan. Dan Amalah yang paling disukai Allah adalah amalan yang terus-menerus dilakukan meskipun sedikit
hadith|1157a|
hadith|1157b|
hadith|1157c|Telah menceritakan kepada kami [Abu Bakr bin Abu Syaibah] telah menceritakan kepada kami [Abdullah bin Numair] -dalam riwayat lain- Dan Telah menceritakan kepada kami [Ibnu Numair] telah menceritakan kepada kami [bapakku] telah menceritakan kepada kami [Utsman bin Hakim Al Anshari] ia berkata; Saya bertanya kepada [Sa'id bin Jubair] mengenai puasa Rajab, dan saat itu kami berada di bulan. Maka ia pun menjawab; Saya telah mendengar [Ibnu Abbas] radliallahu 'anhuma berkata; Dulu Rasulullah shallallahu 'alaihi wasallam pernah berpuasa hingga kami berkata berkata bahwa beliau tidak akan berbuka. Dan beliau juga pernah berbuka hingga kami berkata bahwa beliau tidak akan puasa." Dan telah meceritakannya kepadaku [Ali bin Hujr] telah menceritakan kepada kami [Ali bin Mushir] -dalam riwayat lain- Dan telah menceritakan kepadaku [Ibrahim bin Musa] telah mengabarkan kepada kami [Isa bin Yunus] keduanya dari [Utsman bin Hakim] di dalama isnad ini, yakni dengan hadits semisalnya
hadith|1157d|
hadith|1158|Dan telah menceritakan kepadaku [Zuhair bin Harb] dan [Ibnu Abu Khalaf] keduanya berkata, Telah menceritakan kepada kami [Rauh bin Ubadah] telah menceritakan kepada kami [Hammad] dari [Tsabit] dari [Anas] radliallahu 'anhu -dalam riwayat lain- Dan telah menceritakan kepadaku [Abu Bakr bin Nafi'] -lafazh juga miliknya- Telah menceritakan kepada kami [Bahz] telah menceritakan kepada kami [Hammad] telah menceritakan kepada kami [Tsabit] dar [Anas bin Anas] bahwa Rasulullah shallallahu 'alaihi wasallam bersabda: "Rasulullah shallallahu 'alaihi wasallam sering berpuasa hingga dikatakanlah bahwa beliau puasa lagi, beliau berpuasa lagi. Dan begitu pula beliau sering tidak puasa, hingga dikatakan bahwa beliau tidak puasa, beliau tidak puasa
chapter||
hadith|1159a|
hadith|1159b|Dan Telah menceritakan kepada kami [Abdullah bin Muhammad bin Ar Rumi] telah menceritakan kepada kami [An Nadlr bin Muhammad] telah menceritakan kepada kami [Ikrimah bin Ammar] Telah menceritakan kepada kami [Yahya] ia berkata, saya berangkat bersama Abdullah bin Yazid hingga kami menemui [Abu Salamah], lalu kami mengutus seseorang kepadanya. kemudian ia pun keluar menemui kami, dan tepat dekat pintu rumahnya ternya ada Masjid, maka kami pun menunggu di masjid itu hingga keluar menemui kami. Lalu ia berkata, "Jika kalian mau, masuklah, namun bila kalian memilih duduk (di situ), maka duduklah." Kami menjawab, "Kami duduk di sini saja. Ceritakanlah hadits kepada kami!" Ia berkata; Telah menceritakan kepadaku [Abdullah bin Amru bin Ash] radliallahu 'anhuma, ia berkata; Saya biasa melakukan puasa Ad Dahr (sepanjang masa) dan membaca (mengkhatamkan) Al Qur`an setiap malam sekali. Mungkin telah disampaikan berita kepada Nabi shallallahu 'alaihi wasallam mengenai diriku atau mungkin juga beliau yang mengutus seseorang kepadaku. Lalu aku mendatangi beliau, maka beliau pun bertanya kepadaku: "Benarkah berita bahwa kamu berpuasa sepanjang masa dan membaca (mengkhatamkan) Al Qur`an sekali setiap malam?" saya menjawab, "Benar wahai Nabiyullah, namun tidaklah saya menginginkan dari perbuatan itu kecuali kebaikan." Beliau bersabda: "Sungguh, bagimu cukup berpuasa tiga hari dalam setiap bulannya." Saya berkata, "Wahai Nabiyullah, sungguh saya masih kuat lebih dari itu." beliau bersabda: "Sesunguhnya isteri juga mempunyai hak atasmu, tamumu punya hak atasmu dan jasadmu juga punya hak atasmu. Karena itu, lakukanlah puasa Dawud Nabi Allah shallallahu 'alaihi wasallam, sebab ia adalah hamba yang paling banyak beribadah." Saya bertanya, "Wahai Nabiyullah, bagaimanakah puasa Dawud itu?" beliau menjawab: "Nabi Dawud berpuasa sehari dan berbuka sehari." Kemudian beliau bersabda: "Bacalah (khatamkanlah) Al Qur`an sekali dalam setiap bulannya." Saya berkata, "Wahai Nabiyullah, sesungguhnya saya masih kuat kurang dari itu." beliau bersabda: "Kalau begitu, pada setiap dua puluh hari sekali." Saya berkata, "Wahai Nabiyullah, sesungguhnya saya masih kuat kurang dari itu." beliau bersabda: "Kalau begitu, setiap sepuluh hari sekali." Saya berkata, "Wahai Nabiyullah, sungguh, saya masih kuat kurang dari itu." beliau bersabda: "Kalau begitu, bacalah (khatamkanlah) Al Qur`an setiap tujuh hari sekali, janganlah kamu menambahnya lagi, sebab, isterimu juga punya hak atasmu, dan jasadmu juga punya hak atasmu." Abdullah berkata; Aku telah berlebih-lebihan, hingga aku pun diberatkan sendiri. Dan Nabi shallallahu 'alaihi wasallam bersabda kepadaku: "Sesunguhnya kamu tidak tahu, apakah umurmu masih panjang." Abdullah berkata; "Maka aku pun lebih memilih dan melakukan apa yang disabdakan Nabi shallallahu 'alaihi wasallam padaku. setelah lanjut usia, aku pun berangan-angann, sekiranya dahulu aku menerima rukhshah (keringanan) Nabi shallallahu 'alaihi wasallam." Dan telah menceritakan kepadaku [Zuhair bin Harb] telah menceritakan kepada kami [Rauh bin Ubadah] telah menceritakan kepada kami [Husain Al Mu'allim] dari [Yahya bin Abu Katsir] dengan isnad ini, dan ia menambahkan setelah ungkapan; "Tiga hari dalam setiap bulannya, karena setiap kebaikan maka ganjarannya untukmu akan menjadi sepuluh kali lipat, maka itulah puasa Ad Dahr (sepanjang masa)." Dan di dalam hadits diungkapkan; Saya berkata, "Bagaimana puasa Nabiyullah Dawud?" beliau menjawab: "Yaitu setengah masa." Dan ia tidak menyebutkan sesuatu pun terkait dengan bacaan Al Qur`an. Dan ia juga tidak menyebutkan; "Sesungguhnya tamumu juga punya hak atasmu." Namun ia menyebutkan; "Sesungguhnya anakmu juga punya hak atasmu
hadith|1159c|
hadith|1159d|Telah menceritakan kepadaku [Al Qasim bin Zakariya] telah menceritakan kepada kami [Ubaidullah bin Musa] dari [Syaiban] dari [Yahya] dari [Muhammad bin Abdurrahman] Maula Bani Zuhrah, dari [Abu Salamah] ia berkata, dan saya menyangka bahwa saya telah mendengarnya dari [Abu Salamah] dari [Abdullah bin Amru] radliallahu 'anhuma, ia berkata; Rasulullah shallallahu 'alaihi wasallam bersabda kepdaku: "Bacalah (Khatamkanlah) Al Quran sekali pada setiap bulannya." Saya berkata, "Saya masih kuat dari itu." beliau bersabda: "Kalau begitu, pada setiap dua puluh hari sekali." Saya berkata lagi, "Saya masih kuat kurang dari itu." beliau bersabda: "Kalau begitu, bacalah (khatamkanlah) pada setiap tujuh hari sekali, dan jangan kamu menguranginya lagi
hadith|1159e|Dan telah menceritakan kepadaku [Ahmad bin Yusuf Al Azdi] telah menceritakan kepada kami [Amru bin Abu Salamah] dari [Al Auza'i] -secara qira`ah- ia berkata, telah menceritakan kepadaku [Yahya bin Abu Katsir] dari [Ibnul Hakam bin Tsauban] telah menceritakan kepadaku [Abu Salamah bin Abdurrahman] dari [Abdullah bin Amru bin Ash] radliallahu 'anhuma, ia berkata; Rasulullah shallallahu 'alaihi wasallam bersabda: "Wahai Abdullah, janganlah kamu seperti si Fulan, sebelumnya ia rajin Qiyamullail (shalat malam), namun ia kemudian hari meninggalkannya
hadith|1159f|Dan telah menceritakan kepadaku [Muhammad bin Rafi'] telah menceritakan kepada kami [Abdurrazaq] telah mengabarkan kepada kami [Ibnu Juraij] ia berkata, saya mendengar ['Atha`] ia berdalih bahwa [Abul Abbas] telah mengabarkan kepadanya, bahwa ia mendengar [Abdullah bin Amru bin Al Ash] radliallahu 'anhuma, berkata; Telah sampai berita kepada Nabi shallallahu 'alaihi wasallam, bahwa saya berpuasa setiap hari dan shalat sepanjang malam. Kemungkinan beliau yang mengutus seseorang kepadaku, atau mungkin juga saya yang berjumpa dengan beliau. Kemudian beliau bertanya: "Benarkah kabar yang menyatakan bahwa kamu berpuasa dan tidak pernah berbuka, dan kamu juga shalat sepanjang malam (tidak tidur)? Janganlah kamu lakukan, karena kedua matamu juga mempunyai hak, dirimu mempunyai hak, dan keluargamu juga memiliki hak. Karena itu, hendaklah kamu berpuasa dan juga berbuka, kamu shalat dan juga tidur. Kemudian berpuasalah sehari dalam setiap sepuluh hari, maka kamu akan mendapatkan ganjaran pahala sembilan kali." Ia berkata, "Sungguh, saya masih kuat lebih dari itu wahai Nabiyullah." Beliau menjawab: "Kalau begitu lakukanlah puasa Dawud 'Alahis salam." Abdullah bertanya, "Bagaimanakah Nabi Dawud berpuasa wahai Nabiyullah?" beliau menjawab: "Nabi Dawud berpuasa sehari dan berbuka sehari. Dan Nabi Dawud juga tidak kabur melarikan diri dari medan peperangan, tepatnya ketika berhadapan dengan musuh." Abdullah bertanya lagi, "Lalu ganjaran apa yang saya dapatkan dari puasa ini wahai Nabiyullah?" Atha` berkata; Saya tidak tahu bagaimana ia menyebutkan puasa sepanjang masa. Kemudian Nabi shallallahu 'alaihi wasallam menajawab: "Tidak akan mendapatkan pahala puasa, bagi siapa saja yang berpuasa sepanjang masa. Tidak akan mendapatkan pahala puasa, bagi siapa saja yang berpuasa sepanjang masa." Dan telah meceritakannya kepadaku [Muhammad bin Hatim] telah menceritakan kepada kami [Muhammad bin Bakr] telah mengabarkan kepada kami [Ibnu Juraij] dengan isnad ini, dan berkata; Bahwa [Abul Abbas Asy Sya'ir] telah mengabarkan kepadanya, ia berkata; Muslim Abul Abbas As Sa`ib bin Farrukh adalah seorang penduduk Makkah dan ia adalah seorang yang Tsiqqah (terpercaya) dan Adil
hadith|1159g|
hadith|1159h|Dan Telah menceritakan kepada kami [Ubaidullah bin Mu'adz] telah menceritakan kepadaku [bapakku] telah menceritakan kepada kami [Syu'bah] dari [Habib] ia mendengar [Abul Abbas] bahwa ia mendengar [Abdullah bin Amru] radliallahu 'anhuma, ia berkata; Rasulullah shallallahu 'alaihi wasallam bertanya kepadaku: "Wahai Abdullah, benarkah kamu berpuasa Ad Dahr (sepanjang masa) dan shalat sepanjang malam (tidak tidur). Sungguh, jika kamu melakukan hal itu, matamu akan letih dan tersiksa. Tidak ada (ganjaran) puasa bagi yang berpuasa sepanjang masa. Berpuasa tiga hari dalam satu bulan, sama halnya dengan berpuasa sebulan penuh." Saya berkatanya, "Sungguh, saya masih kuat lebih dari itu." maka beliau pun bersabda: "Kalau begitu, lakukanlah puasa Dawud, yang ia berpuasa sehari dan berbuka sehari, dan beliau tidak lari (kabur), bila bertemu dengan musuh." Dan Telah menceritakan kepada kami [Abu Kuraib] telah menceritakan kepada kami [Ibnu Bisyr] dari [Mis'ar] telah menceritakan kepada kami [Habib bin Abu Tsabit] dengan isnad ini, dan ia berkata; "Dan jasad pun menjadi lemah
hadith|1159i|
hadith|1159j|
hadith|1159k|Dan Telah menceritakan kepada kami [Abu Bakr bin Abu Syaibah] dan [Zuhair bin Harb] -Zuhair berkata- Telah menceritakan kepada kami [Sufyan bin Uyainah] dari [Amru bin Dinar] dari [Amru bin Aus] dan [Abdullah bin Amru] radliallahu 'anhuma, ia berkata; Rasulullah shallallahu 'alaihi wasallam bersabda: "Puasa yang paling dicintai Allah adalah puasa Dawud, sedangkan shalat yang paling disukai Allah adalah juga shalat Nabi Dawud 'Alaihis Salam, ia tidur hingga pertengahan malam, kemudian bangun (shalat lail) pada waktu seperti malam, lalu ia tidur pada seperenamnya. Kemudian ia berpuasa sehari dan berbuka sehari
hadith|1159l|Dan telah menceritakan kepadaku [Muhammad bin Rafi'] telah menceritakan kepada kami [Abdurrazaq] telah mengabarkan kepada kami [Ibnu Juraij] telah mengabarkan kepadaku [Amru bin Dinar] bahwa [Amru bin Aus] telah mengabarkan kepadanya dari [Abdullah bin Amru bin Ash] radliallahu 'anhuma bahwa Nabi shallallahu 'alaihi wasallam bersabda: "Puasa yang paling disukai Allah adalah puasa Dawud, yang beliau berpuasa setengah masa (tahun), dan shalat yang paling disukai Allah 'azza wajalla adalah shalat Nabi Dawud 'Alaihis Salam, beliau tidur setengah malam kemudian bangun (menunaikan shalat lail) lalu tidur di akhir malam, kemudian ia bangun lagi disepertiga malam setelah setengah dari waktu malam berlalu." Saya bertanya kepada Amru bin Dinar, "Apakah Amru bin Aus yang mengatakan; "Ia bangun pada sepertiga malam setelah setengah dari waktu malam berlalu?." Ia menjawab, "Ya
hadith|1159m|
hadith|1159n|Telah menceritakan kepada kami [Abu Bakr bin Abu Syaibah] telah menceritakan kepada kami [Ghundar] dari [Syu'bah] -dalam riwayat lain- Dan Telah menceritakan kepada kami [Muhammad bin Al Mutsanna] telah menceritakan kepada kami [Muhammad bin Ja'far] telah menceritakan kepada kami [Syu'bah] dari [Ziyad bin Fayyadl] ia berkata, saya mendengar [Abu 'Iyadl] dari [Abdullah bin Amru] radliallahu 'anhuma bahwa Rasulullah shallallahu 'alaihi wasallam bersabda kepadanya: "Berpuasalah satu hari maka bagimu pahala sepanjang masa.” Abdullah bin Amru berkata, “Sesungguhnya aku masih mampu lebih dari itu.” Beliau bersabda: “Kalau begitu berpuasalah dua hari, maka bagimu pahala sepanjang masa.” Beliau bersabda: “Kalau begitu berpuasalah tiga hari (dalam setiap bulan) bagimu pahala sepanjang masa." Abdullah bin Amru berkata, "Sesungguhnya saya masih kuat lebih dari itu." beliau bersabda: "Kalau begitu, berpuasalah empat hari (dalam setiap bulannya), bagimu pahala sepanjang masa." Abdulah berkata lagi, "Saya masih kuat lebih dari itu." beliau bersabda: "kalau begitu, berpuasalah dengan seutama-utama puasa di sisi Allah yaitu puasa Dawud 'Alaihis Salam, ia berpuasa sehari dan berbuka sehari
hadith|1159o|Dan telah menceritakan kepadaku [Zuhair bin Harb] dan [Muhammad bin Hatim] semuanya dari [Abdurrahman bin Mahdi] - [Zuhair] berkata- Telah menceritakan kepada kami [Abdurrahman bin Mahdi] telah menceritakan kepada kami [Salim bin Hayyan] telah menceritakan kepada kami [Sa'id bin Mina`] ia berkata; [Abdullah bin Amru] berkata; Rasulullah shallallahu 'alaihi wasallam bertanya kepadaku: "Wahai Abdullah bin Amru, telah sampai berita kepadaku bahwa kamu berpuasa sepanjang hari dan shalat sepanjang malam. Janganlah kamu lakukan, sebab jasadmu mempunyai hak atas dirimu, kedua matamu mempunyai hak atasmu, dan isterimu juga punya hak atasmu. Karena itu, hendaknya kamu puasa dan juga berbuka. Berpuasalah tiga hari pada setiap bulannya, sebab itulah sebenarnya puasa sepanjang masa." Saya berkata, "Wahai Rasulullah, sesungguhnya saya kuasa melakukannya." Beliau bersabda: "Kalau begitu, berpuasalah sebagaimana puasa Dawud 'Alaihis salam, berpuasalah sehari dan berbukalah sehari." Di kemudian hari 'Abdullah bin Amru pun berkata, "Duhai…, sekiranya kau mengambil rukhshah (keringanan) itu
chapter||
hadith|1160|Telah menceritakan kepada kami [Syaiban bin Farrukh] telah menceritakan kepada kami [Abdul Warits] dari [Yazid Ar Risyk] ia berkata, telah menceritakan kepadaku [Mu'adz Al 'Adawiyah] bahwa ia bertanya kepada ['Aisyah] isteri Nabi shallallahu 'alaihi wasallam; "Apakah setiap bulan Rasulullah Shallallahu'alaihiwasallam selalu berpuasa tiga hari? Ia menjawab: Ya. Aku bertanya lagi kepadanya: Pada tanggal berapa beliau berpuasa? Ia menjawab: Beliau tidak terlalu mempersoalkan pada hari apa saja beliau berpuasa
hadith|1161a|
hadith|1162a|
hadith|1162b|Telah menceritakan kepada kami [Muhammad bin Al Mutsanna] dan [Muhammad bin Basysyar] -lafazhnya dari Ibnul Mutsanna- keduanya berkata, Telah menceritakan kepada kami [Muhammad bin Ja'far] telah menceritakan kepada kami [Syu'bah] dari [Ghailan bin Jarir] bahwa mendengar [Abdullah bin Ma'bad Az Zimani] dari [Abu Qatadah Al Anshari] radliallahu 'anhu, bahwa Rasulullah shallallahu 'alaihi wasallam pernah ditanya mengenai puasanya, maka serta merta Rasulullah shallallahu 'alaihi wasallam marah, lalu umar pun mengucapkan, "Kami rela Allah sebagai Tuhan, Islam sebagai agama dan Muhammad sebagai Rasul. Kami berlindung kepada Allah, dari murka Allah dan Rasul-Nya dan Bai'at kami sebagai suatu Bai'at." kemudian beliau ditanya tentang puasa sepanjang masa, maka beliau menjawab: "Sebenarnya, ia tidak berpuasa dan tidak pula berbuka." Kemudian beliau ditanya lagi mengenai puasa sehari dan berbuka dua hari, beliau menjawab: "Semoga Allah memberikan kekuatan pada kita untuk melakukannya." Lalu beliau ditanya mengenai puasa pada hari senin, beliau menjawab: "Itu adalah hari, ketika aku dilahirkan dan aku diutus (sebagai Rasul) atau pada hari itulah wahyu diturunkan atasku." Kemudian beliau bersabda: “Puasa tiga hari pada setiap bulan dan ramadan hingga ramadan berikutnya adalah puasa dahr.” Kemudian beliau ditanya tentang puasa pada Arafah, maka beliau menjawab: "Puasa itu akan menghapus dosa-dosa satu tahun yang lalu dan yang akan datang." Kemudian beliau ditanya tentang puasa pada hari 'Asyura`, beliau menjawab: "Ia akan menghapus dosa-dosa sepanjang tahun yang telah berlalu." Dan di dalam hadits ini, yakni dari riwayat Syu'bah, ia berkata; "Dan beliau ditanya tentang puasa hari senin dan kamis." Namun kami tidak menyebutkan puasa kamis, karena menurut kami padanya terdapat Wahm (kekurang akuratan berita). Dan Telah meceritakannya kepada kami [Ubaidullah bin Mu'adz] telah menceritakan kepada kami [bapakku] -dalam riwayat lain- Dan Telah menceritakan kepada kami [Abu Bakr bin Abu Syaibah] telah menceritakan kepada kami [Syababah] -dalam riwayat lain- Dan Telah menceritakan kepada kami [Ishaq bin Ibrahim] telah mengabarkan kepada kami [An Nadlr bin Syumail] semuanya dari [Syu'bah] dengan isnad ini. Dan Telah menceritakan kepada kami [Ahmad bin Sa'id Ad Darimi] telah menceritakan kepada kami [Habban bin Hilal] telah menceritakan kepada kami [Aban Al 'Aththar] telah menceritakan kepada kami [Ghailan bin Jarir] dalam isnad ini, sebagaimana haditsnya Syu'bah, hanya saja ia menyebutkan hari Senin, namun tidak menyebutkan hari kamis
